time,joint0,joint1,joint2,joint3,joint4,joint5,endpos_x,endpos_y,endpos_z,target_x,target_y,target_z
7.29999999999999,-2.4299695532319485,-1.5272488064476148,2.0262673326363516,-2.0698148529836335,-1.5707963267948968,-0.8591732264370521,0.4036502308365578,-0.2628923579273964,0.30000000000000004,0.4263761140414811,-0.2789332162039908,0.3
7.39999999999999,-2.4162432015806456,-1.461803696716558,1.9546762453224056,-2.0636688754007437,-1.5707963267948966,-0.8454468747857489,0.4263761140414812,-0.2789332162039908,0.2999999999999997,0.4502630899087479,-0.2905751310344216,0.3
7.499999999999989,-2.39662888171497,-1.4014499793696524,1.8840487885797383,-2.0533951360049825,-1.5707963267948966,-0.8258325549200735,0.4502630899087479,-0.2905751310344217,0.29999999999999993,0.47493444655954364,-0.2976345024672701,0.3
7.599999999999989,-2.372021413279724,-1.3462344947874207,1.8156553982788184,-2.040217230286294,-1.5707963267948966,-0.8012250864848273,0.47493444655954364,-0.29763450246727013,0.30000000000000004,0.5000011019615311,-0.2999999999979761,0.3
7.699999999999989,-2.3430949773081546,-1.2961233328079846,1.7505531467233597,-2.025226140710272,-1.5707963267948966,-0.7722986505132583,0.5000011019615312,-0.2999999999979761,0.2999999999999998,0.5250677399849272,-0.2976343183174007,0.3
7.799999999999988,-2.3103659812281685,-1.2510402747321498,1.689601038665178,-2.009357090727925,-1.5707963267948966,-0.7395696544332715,0.5250677399849268,-0.29763431831740095,0.2999999999999999,0.5497390447740188,-0.2905747656388364,0.3
7.899999999999988,-2.2742407203567003,-1.2108796476226762,1.6334697086132737,-1.993386387785494,-1.5707963267948966,-0.7034443935618038,0.5497390447740189,-0.29057476563883644,0.29999999999999993,0.573625935114359,-0.2789326753251964,0.3
7.999999999999988,-2.23505170712509,-1.1755067494744715,1.5826471620270839,-1.9779367393475087,-1.5707963267948968,-0.6642553803301935,0.573625935114359,-0.2789326753251963,0.2999999999999996,0.5963517004759441,-0.2628916500953745,0.3
8.099999999999987,-2.1930857435163587,-1.1447539569834404,1.5374438843132134,-1.9634862541246696,-1.5707963267948968,-0.6222894167214621,0.596351700475944,-0.2628916500953744,0.3000000000000001,0.6175579419633075,-0.24270466649968894,0.3
8.199999999999987,-2.148605927468752,-1.1184176240610069,1.4980011741353112,-1.950379876869201,-1.5707963267948968,-0.5778096006738553,0.6175579419633077,-0.24270466649968916,0.29999999999999977,0.6369102244801991,-0.21869008532856313,0.3
8.299999999999986,-2.1018690280950443,-1.0962589429602336,1.464306140924194,-1.9388435247588567,-1.5707963267948966,-0.5310727013001478,0.6369102244801991,-0.2186900853285631,0.29999999999999993,0.6541033509708342,-0.19122663087268127,0.3
